id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1168061937983677603,Two Bedroom for 4 with Balcony in Oslo Munch,572752046,Forenom,,Gamle Oslo,59.90335589999999,10.7717273,Entire home/apt,2254,1,0,,,5,0,0,
1168068941871761627,Unique townhouse at the river,64281885,Elisabeth,,Sagene,59.93768,10.7654,Entire home/apt,1621,28,0,,,1,270,0,
1168078234685030821,Egen Leilighet på Høybråten,580307068,Tony,,Stovner,59.94664,10.92443,Entire home/apt,1138,1,0,,,1,256,0,
1168088204518208316,Nyoppusset designleilighet med balkong,19625686,Julie,,Sagene,59.94098560745994,10.750658518026292,Entire home/apt,1486,3,0,,,1,265,0,
1168120702423229561,Moderne leilighet på Ulven i Oslo,156206126,Marius,,Bjerke,59.92676450276625,10.808381661772728,Entire home/apt,1100,2,4,2024-06-29,4,1,84,4,
1168132726799427486,Lys leilighet midt i Oslo,162059710,Lars Olav,,Grünerløkka,59.928652113233554,10.7628601253784,Entire home/apt,979,4,2,2024-06-23,2,1,25,2,
1168185185968907856,Cozy studio apartment with bathroom and kitchen,580560459,Long,,Grünerløkka,59.932923015789,10.795014801461353,Entire home/apt,1001,1,11,2024-06-29,11,1,60,11,
1168237458904935866,Leilighet ved Østmarka,577485035,Rita Helen,,Østensjø,59.887850966991564,10.83590716123581,Entire home/apt,1600,2,0,,,1,254,0,
1168253941445355546,søstera hjem til kvinne gjest,534815173,Sakira,,Sentrum,59.912188206587395,10.746823959052563,Private room,578,1,0,,,3,220,0,
1168319845188353293,2 story penthouse appartement,26641914,Tuva,,Frogner,59.92445,10.72702,Entire home/apt,3286,3,0,,,1,59,0,
1168536201294259567,Three Bedroom for 5 with Balcony in Oslo Munch,572752046,Forenom,,Gamle Oslo,59.90335589999999,10.7717273,Entire home/apt,2695,1,0,,,5,0,0,
1168631381450788799,"Quiet, central apartment",21629487,Karen,,Sagene,59.932551300000014,10.763628145507814,Entire home/apt,1500,2,3,2024-06-29,3,1,229,3,
1168675163356662456,Leilighet midt i sentrum.,433476996,Erik,,Sentrum,59.90961709057945,10.746709409279243,Entire home/apt,1000,1,2,2024-06-16,2,2,32,2,
1168703025831523935,Leilighet midt i sentrum,433476996,Erik,,Sentrum,59.90964236443478,10.746933848635356,Entire home/apt,1000,1,4,2024-06-23,4,2,25,4,
1168712914555807099,romslig 3-romsleilighet med innglassert verranda,186127586,Tove,,Østensjø,59.90432896058396,10.844247063378644,Entire home/apt,1500,3,0,,,1,43,0,
1168741945205377564,Hus med hage og utsikt sentralt på Ekeberg,468883031,Caroline,,Nordstrand,59.88836,10.77984,Entire home/apt,3500,4,0,,,1,19,0,
1168749046948060965,Sentral og koselig leilighet på Grefsen i Oslo,467798979,Thea,,Nordre Aker,59.95386,10.7698,Entire home/apt,1200,14,0,,,1,85,0,
1168793406770460090,Super Leilighet på Grünerløkka,491331230,Faran,,Grünerløkka,59.9200668,10.7651132,Entire home/apt,1671,1,0,,,1,269,0,
1168831452019212317,Luxury apartment Tjuvholmen/Oslo,130622913,Stefan,,Frogner,59.90667379999999,10.7197838,Entire home/apt,1927,1,10,2024-06-27,10,1,213,10,
1168839005104409827,Central flat at St.hanshaugen,79396763,Camilla,,St. Hanshaugen,59.92724800158248,10.74545002820947,Entire home/apt,1300,1,2,2024-06-13,2,1,172,2,
1168877296411557276,Nydelig perle bak slottet,76490916,Claudine,,Frogner,59.9221,10.72839,Private room,650,4,0,,,1,9,0,
1168912962338585820,«Townhouse» sentralt i Oslo med egen hage,16254260,Roger,,Gamle Oslo,59.91628115910702,10.800196749278882,Entire home/apt,3100,5,0,,,1,8,0,
1169018566324860060,Moderne 3-roms på Skillebekk,411043354,Isak,,Frogner,59.91176550566801,10.708514008946628,Entire home/apt,729,5,0,,,1,8,0,
1169272322659058195,Solfylt Arkitekttegnet Perle,63190760,Vilde,,St. Hanshaugen,59.920974245172246,10.747410799999999,Entire home/apt,1920,1,0,,,1,55,0,
1169330007080598431,Sjarmerende leilighet på Sagene leies ut i sommer,348943510,Ellen Margrete,,Sagene,59.93505909763327,10.75191001086346,Entire home/apt,1019,20,0,,,1,62,0,
1169334559335033868,2-roms med utsikt over Oslo,244592349,Mikkel,,Sagene,59.94248945762997,10.778046535893159,Entire home/apt,880,2,0,,,1,298,0,
1169340055316878010,Hyggelig 3 roms på Storo,563894052,Emilie,,Sagene,59.9469016650467,10.771777890622616,Entire home/apt,1050,5,0,,,1,25,0,
1169347895164601125,Moderne leilighet på Ensjø,10707127,Berit,,Grünerløkka,59.919771319320155,10.788110956202175,Entire home/apt,930,8,0,,,1,184,0,
1169363270173020718,.,290119416,Cecilie,,Gamle Oslo,59.91768,10.78476,Entire home/apt,1200,1,0,,,1,8,0,
1169388260667733694,Leilighet i Oslo,93528007,Madeleine,,Nordstrand,59.87006,10.82118,Entire home/apt,1143,2,1,2024-06-17,1,1,234,1,
1169391753342209794,Cosy appartment in Oslo center,141376155,Nina Lien,,Gamle Oslo,59.91033,10.77472,Entire home/apt,1166,2,2,2024-06-17,2,1,41,2,
1169414782047985132,Super nice & central appartment,126839415,Caroline,,St. Hanshaugen,59.92161,10.74995,Entire home/apt,1200,2,0,,,1,29,0,
1169458280300062363,Two rooms and private bathroom in Røa with parking,23753385,Tonje,,Vestre Aker,59.947991367854115,10.640374794602394,Private room,707,2,1,2024-06-12,1,1,198,1,
1169475700802113436,Apartment at 7th/8th floor,17108707,Kristin Lundemo,,Østensjø,59.88001120000001,10.8460936,Entire home/apt,1100,1,0,,,1,236,0,
1169480767583432364,Toppleilighet (68 kvm) med balkong på Grünerløkka,80940867,Magnus Brusletto,,Grünerløkka,59.93292163327584,10.779291428625582,Entire home/apt,1550,1,1,2024-06-09,1,1,17,1,
1169588993452793996,Guesthouse2,252896074,Magdalena,,Gamle Oslo,59.91511960862065,10.763376610717444,Private room,7136,1,0,,,6,269,0,
1169631793186111006,Koselig og sentralt i Oslo,21569964,Ida Johansen,,Sagene,59.93903805295823,10.764068447041947,Entire home/apt,1050,2,7,2024-06-26,7,1,48,7,
1169636485978054240,Apartment in Oslo!,76184154,Stian,,Grünerløkka,59.930783132848504,10.780369739137734,Entire home/apt,784,2,1,2024-06-15,1,1,81,1,
1169663499313655408,Cozy and classic Scandinavian apartment,133933449,Karolina,,Frogner,59.932476488778235,10.716682635247707,Entire home/apt,1400,4,1,2024-06-08,1,1,24,1,
1169674609989010828,Koselig leilighet på Galgeberg,121511289,Tamia,,Gamle Oslo,59.90802132293166,10.780466824784945,Entire home/apt,900,7,0,,,1,34,0,
1169712031976731664,4 min til Sofienbergparken,558420548,Anders Emil,,Grünerløkka,59.922775729687004,10.771676301956177,Entire home/apt,972,2,1,2024-06-16,1,1,49,1,
1169804723419273943,Beautiful apartment - Grunerløkka,7069510,Sara,,Grünerløkka,59.91952,10.75772,Entire home/apt,2600,1,0,,,1,9,0,
1170008436388529317,Apartment available in July,338301743,Ada,,Bjerke,59.949529805287895,10.856720586682126,Entire home/apt,1000,1,0,,,1,305,0,
1170052574180179465,Hus med basseng på Nordstrand (Munkerud).,577110401,Carina,,Nordstrand,59.858896010457926,10.809892563085926,Entire home/apt,6500,5,0,,,1,357,0,
1170109421103118867,Super koselig og sentral beliggenhet til alt!,581033748,Emilie,,St. Hanshaugen,59.92327,10.73595,Entire home/apt,800,5,0,,,1,116,0,
1170120491634197461,Central and charming flat at Sagene,8909942,Johanna Victoria,,Sagene,59.93992992366259,10.754472035821218,Private room,836,1,0,,,1,180,0,
1170132916032992950,Family-friendly & cosy flat in quiet area of Oslo.,581039426,Sigrun,,Stovner,59.94543219225412,10.917352198496795,Entire home/apt,719,2,1,2024-06-27,1,1,191,1,
1170160182655570295,Koselig og romslig leilighet,242525272,Jasmina,,Nordstrand,59.88744328024871,10.800842845785153,Entire home/apt,1400,3,0,,,1,140,0,
1170185646553075685,Great Apartment in a calm neighbourhood,29147518,Håkon,,Sagene,59.9399058,10.7736616,Entire home/apt,2400,2,1,2024-06-15,1,1,13,1,
1170190150739044186,"Stor enebolig med solrik, idyllisk hage",454665127,Tonje,,Nordstrand,59.88301351331734,10.787413828074932,Entire home/apt,3000,1,0,,,1,241,0,
1170197563971311817,Koselig leilighet nær T-bane,142215967,Adrian,,Østensjø,59.89595582934873,10.839141570031643,Entire home/apt,1256,2,3,2024-06-16,3,1,5,3,
1170200807875647707,Flott leilighet på Tåsen,7217186,Tora,,Nordre Aker,59.9526407,10.7475704,Entire home/apt,1000,5,0,,,1,203,0,
1170206589239568735,Sentral leilighet med balkong,53335862,Simon,,Gamle Oslo,59.91445,10.76485,Entire home/apt,2171,1,5,2024-06-23,5,1,253,5,
1170215428198576738,Perfect for couples,581064868,Amalie,,Grünerløkka,59.930542503867315,10.765929577245965,Entire home/apt,650,1,0,,,1,224,0,
1170219618912275884,Eksklusivt på Grünerløkka,134038764,Edvard,,Grünerløkka,59.92777679999999,10.7647276,Entire home/apt,1752,5,0,,,1,40,0,
1170260921967345575,Leilighet like ved Sofienbergparken,581082357,Knut Malthe Morris,,Grünerløkka,59.921975515669196,10.764455906180041,Entire home/apt,916,1,1,2024-06-16,1,1,32,1,
1170262719152066305,Koselig på Majorstuen,456610456,Helen Therese,,Frogner,59.9302741,10.7243142,Entire home/apt,1414,2,0,,,1,16,0,
1170314195887864952,stylish room with own bathroom,472082190,Tomislav,,Frogner,59.91281289999999,10.7146188,Private room,900,2,0,,,1,364,0,
1170320708560469728,Leilighet i Gamle Oslo,65324479,Lina,,Gamle Oslo,59.91453877231683,10.766144491982736,Entire home/apt,1357,2,3,2024-06-28,3,1,39,3,
1170346239977230962,"Central, new, sunny and cosy!",96859370,Runar,,Gamle Oslo,59.91869980000001,10.7925389,Entire home/apt,1500,1,0,,,1,86,0,
1170366414138878735,Sunny & central 2BR with balcony and free parking,57159102,Matias Staal,,Sagene,59.93986,10.75555,Entire home/apt,1200,4,1,2024-06-25,1,1,33,1,
1170383713250487281,Drømmested i Oslo by.,47174196,Anne-Marit,,Nordre Aker,59.9662856,10.7879459,Entire home/apt,1400,1,0,,,1,233,0,
1170387712524481392,Sentralt på Grünerløkka,141580148,Solvor,,Sagene,59.929718813133654,10.759592279791832,Entire home/apt,2200,1,0,,,1,40,0,
1170391832464334660,Leilighet på Rosenhoff,41037123,Per,,Grünerløkka,59.93076787149186,10.783616291711677,Entire home/apt,1750,2,0,,,1,237,0,
1170402869703910788,Room in the Heart of Oslo center,462108017,Leonidas,,Grünerløkka,59.91987289999999,10.754738,Private room,599,3,3,2024-06-22,3,1,89,3,
1170423098024682847,"Nordisk, toppetasje leilighet m/balkong",112296118,Tove Tangerås,,Frogner,59.91237049999999,10.7220001,Entire home/apt,1950,2,0,,,1,16,0,
1170425095004088323,Sentralt på Løkka med balkong,391418565,Nina,,Sagene,59.9301571124152,10.758370198309422,Entire home/apt,766,1,1,2024-06-08,1,1,3,1,
1170428163864736688,Brevity Reigns,581147007,Nsmusoke Sheema,,Grünerløkka,59.9210638,10.7681993,Private room,979,1,3,2024-06-28,3,3,269,3,
1170429694146722232,Sentral og romslig leilighet på Frogner,75343863,Kjersti Rekdal,,Frogner,59.91685,10.71628,Entire home/apt,2800,1,1,2024-06-16,1,1,270,1,
1170434789553620864,Sentral og koselig leilighet i et rolig område,13691919,Ingela,,Sagene,59.93879,10.755348,Entire home/apt,1150,2,1,2024-06-16,1,1,225,1,
1170455806502353970,"Stor, ny leilighet ved Tøyen",307601172,Fride,,Gamle Oslo,59.91587,10.78133,Entire home/apt,891,1,0,,,1,17,0,
1170689123199109064,Pen tomannsbolig,581140845,Therese,,Vestre Aker,59.95669,10.63657,Entire home/apt,2500,6,0,,,1,82,0,
1170700312773963501,Oslo-leilighet på Tøyen,192054807,Henriette,,Gamle Oslo,59.915339578828664,10.774816162884235,Entire home/apt,1257,3,0,,,1,55,0,
1170710791678325733,Central apartment,427088239,Ina,,Sagene,59.930653404248034,10.75445499489556,Entire home/apt,700,2,0,,,1,152,0,
1170734510526305349,2-Bedr. Apt. close to everything,581221140,Renate,,Grünerløkka,59.9258432,10.7573143,Entire home/apt,1414,2,4,2024-06-23,4,1,41,4,
1170764944508694205,Østensjø og Ekeberg,320856841,Daniel,,Nordstrand,59.88610825509208,10.812003038623041,Entire home/apt,2071,2,0,,,1,31,0,
1170795428463134676,Sentral og moderne leilighet,156647927,Kari Elisabeth,,Frogner,59.917150641515505,10.709710232913494,Entire home/apt,1300,2,0,,,1,93,0,
1170828402942801085,Sentral leilighet på St.hanshaugen,182410408,Bente,,St. Hanshaugen,59.9239,10.74563,Entire home/apt,1337,3,0,,,1,269,0,
1170831553958950258,Solrik toppleilighet m/terrasse,137709078,Tron,,Frogner,59.918744748384405,10.704688734918197,Entire home/apt,1900,2,0,,,1,48,0,
1170849119837785582,"Private, modern room + bathroom",581245892,Marius Hestness,,Frogner,59.92134918019813,10.731767050719261,Private room,800,1,0,,,1,17,0,
1170892889293286702,Leilighet på Kjelsås,402099431,Jørgen,,Nordre Aker,59.96739208926057,10.76736867427826,Entire home/apt,998,2,1,2024-06-29,1,1,217,1,
1170924905855185730,To-roms midt på Majorstuen,179812853,Tiril,,Frogner,59.92509848475562,10.720957405865192,Entire home/apt,957,1,0,,,1,138,0,
1170963429960780617,Niffen-huset,90497401,Martine,,Nordstrand,59.86337827761265,10.805824491658235,Entire home/apt,2857,2,0,,,1,36,0,
1170991477255408809,Velkommen til Rodeløkka,145664781,Guro,,Grünerløkka,59.92463803659833,10.775212593884342,Private room,800,1,5,2024-06-29,5,1,26,5,
1171005940915365802,Sentral leilighet i Oslo med gratis parkering.,113537753,Joakim,,Frogner,59.90871723374151,10.722933796295147,Entire home/apt,1394,3,0,,,1,28,0,
1171043985292982007,Kul leilighet i rolig område,432630137,Julie,,Nordre Aker,59.96698939999999,10.7681209,Entire home/apt,800,2,0,,,1,151,0,
1171046384624086704,Helt ny 2-roms m/ fransk balkong,369621650,Amna,,Gamle Oslo,59.91855657341587,10.792577415704727,Entire home/apt,1020,2,0,,,1,147,0,
1171068947180278644,Sentral leilighet i rolig strøk,128812693,Stina,,Sagene,59.93076,10.75305,Entire home/apt,1000,14,0,,,1,138,0,
1171069453054353647,Flott leilighet i Oslo sentrum,568907413,Sindre Holm,,Gamle Oslo,59.917378151600936,10.762714296929444,Entire home/apt,2034,3,0,,,1,20,0,
1171093915360031596,Modern and central apartment,427893417,Kasper Lie,,St. Hanshaugen,59.92918,10.73439,Entire home/apt,1350,3,0,,,1,42,0,
1171101150757588085,Stor leilighet på Majorstua,28849259,Trine,,Frogner,59.93026,10.72024,Entire home/apt,3000,3,0,,,1,15,0,
1171113352276730649,Leilighet på St. Hanshaugen,43179749,Marte Næss,,St. Hanshaugen,59.92678,10.7472,Entire home/apt,1592,2,0,,,1,26,0,
1171118544688428458,Spacious and central apartment with garden,348926907,Inge,,Grünerløkka,59.92736202276239,10.75059971804569,Entire home/apt,817,3,1,2024-06-17,1,1,16,1,
1171119441400549356,Exclusive Penthouse with Terrace,87915077,Liv Zeinab,,Frogner,59.91184930661707,10.719907134505638,Entire home/apt,2931,2,4,2024-06-17,4,3,29,4,
1171128382566353761,Sentral og moderne leilighet (2-roms),167892107,Emilie Flølo,,Gamle Oslo,59.91074,10.78669,Entire home/apt,950,2,1,2024-06-28,1,1,14,1,
1171128860540230018,Sentral og moderne toppleilighet,507731618,Jonas,,Frogner,59.91446844343698,10.722796874205,Entire home/apt,2657,2,0,,,1,15,0,
1171141024932011449,Cozy Studio with Best Location,87915077,Liv Zeinab,,Frogner,59.9127477,10.7188632,Entire home/apt,834,2,3,2024-06-24,3,3,26,3,
1171425299093494626,"Moderne, utsikt over Oslo, 15 min til Majorstuen",18942723,Stine,,Vestre Aker,59.9536491,10.6676681,Entire home/apt,1970,4,0,,,1,23,0,
1171445157226459603,Sentral leilighet m/ balkong i Oslo - Privat hjem*,581427549,Karoline,,St. Hanshaugen,59.9193028,10.7423124,Entire home/apt,1500,1,0,,,1,235,0,
1171470722224929697,Sentral og fancy 3-roms leilighet  med balkong,274182463,Jørn,,Sagene,59.9382281,10.7588602,Entire home/apt,880,2,0,,,1,36,0,
1171532910987994023,Central apartment in Kampen w green surroundings,25812317,Jenny,,Gamle Oslo,59.90925330296645,10.77839394092884,Entire home/apt,1100,2,0,,,1,241,0,
1171553225660437464,Charming city-apartment by the forrest.,2079154,Tone,,Bjerke,59.94937,10.82926,Entire home/apt,950,4,1,2024-06-22,1,1,22,1,
1171582089316757627,Nydelig leilighet på Majorstuen,17869495,Richard,,Frogner,59.93124,10.72099,Entire home/apt,2021,2,0,,,12,54,0,
1171585012772682676,Utsiktsleilighet på Kampen,45315386,Ulrikke Schønfeldt,,Gamle Oslo,59.91363048362201,10.782935880124569,Entire home/apt,1350,1,3,2024-06-28,3,1,22,3,
1171622729550348789,Kjellerstue på 21 m2 og eget bad - sentralt,173473364,Thomas,,Nordstrand,59.85400674019472,10.792409413491825,Private room,600,3,0,,,1,31,0,
1171624011524618161,Mortensrud,581468021,Khuram,,Søndre Nordstrand,59.84949330000001,10.8255971,Private room,600,1,0,,,1,269,0,
1171624165351035494,Idyll på Bjølsen,47240681,Ragnhild,,Sagene,59.94396833530387,10.758658106048152,Entire home/apt,1157,1,0,,,1,22,0,
1171632992532238954,Koselig leilighet inntil Akerselva,16996998,Sandra,,Sagene,59.93182180962779,10.758930242852802,Entire home/apt,1200,2,0,,,1,269,0,
1171637739293644115,Leilighet på Grünerløkka i Oslo,581471701,Henrik,,Grünerløkka,59.9279153,10.7642255,Entire home/apt,1500,2,3,2024-06-28,3,1,120,3,
1171656068890051067,Urban Apartmentst St Hanshaugen 1-bedroom A104N,233933220,Urban,,St. Hanshaugen,59.91852481167,10.741937141455844,Entire home/apt,783,3,1,2024-06-12,1,94,293,1,
1171665670179592410,"Stor, familievennlig bakgård og piano",57439289,Anne Lene,,Sagene,59.93634,10.75523,Entire home/apt,1250,4,0,,,1,179,0,
1171677896779005412,Sentral 2-roms,55523016,Anders,,Sagene,59.94205652397994,10.779208950698376,Entire home/apt,1209,3,0,,,1,267,0,
1171682126626111049,Moderne leilighet med takterasse,571910360,Andreas,,Gamle Oslo,59.91010675340345,10.764870796284868,Entire home/apt,2200,2,0,,,1,16,0,
1171693759089648282,Charming Oslo Flat with Backyard,52140512,Philip Wergeland,,Frogner,59.92614225654398,10.722758045178235,Entire home/apt,2700,1,0,,,2,269,0,
1171722983288693073,Frognerveien 42A,141755437,Ole Petter,,Frogner,59.92093,10.70906,Entire home/apt,1300,2,0,,,1,89,0,
1171766143487281197,Lys og nyoppusset nær skog og by,8482819,Tonje,,Nordre Aker,59.95785944588184,10.733292945928232,Entire home/apt,857,3,1,2024-06-14,1,1,49,1,
1171835438582541719,Stilig leilighet med balkong på Grünerløkka,509823640,Erik,,Grünerløkka,59.92870966327951,10.756455564591901,Entire home/apt,1189,5,0,,,1,29,0,
1171838459266308432,Sentral leilighet med balkong,349120666,Petter,,Gamle Oslo,59.91192014167529,10.761923331593756,Entire home/apt,1193,3,4,2024-06-19,4,1,19,4,
1171956487732433314,Fin og romslig leilighet med god beliggenhet!,347160079,Helene,,St. Hanshaugen,59.933907,10.7500696,Entire home/apt,871,7,0,,,1,14,0,
1172150141006409964,Leilighet på Ensjø,112845664,Aurora,,Grünerløkka,59.91938575932481,10.790925857385444,Entire home/apt,1400,3,0,,,1,21,0,
1172154743922971457,Modern apartment in central Oslo,204423866,Oliver,,Sagene,59.93342,10.76001,Entire home/apt,1700,3,0,,,1,5,0,
1172168189760216375,Room in Townhouse by Grunerløkka- Cozy Bedroom,1534908,Ole,,Grünerløkka,59.92828197010962,10.768634062094941,Private room,943,1,0,,,5,113,0,
1172172626795340346,Room in Townhouse by Grunerløkka- Double Bedroom,1534908,Ole,,Grünerløkka,59.928725594996045,10.768627531189797,Private room,1101,1,0,,,5,116,0,
1172205099811676135,Very cozy room in central Oslo!,158159431,Jonas,,Grünerløkka,59.92807,10.76603,Private room,481,1,3,2024-06-23,3,1,226,3,
1172212068044246286,Loftsleilighet med fantastisk fjordutsikt,127232867,Nora,,Sentrum,59.91116,10.73925,Entire home/apt,1400,1,0,,,1,21,0,
1172221025517041349,Modern apartment in Bjølsen,13743298,Henrik,,Sagene,59.94488560189889,10.760080560019766,Entire home/apt,1600,1,0,,,1,363,0,
1172238488555698463,"Attraktiv, Sentralt  for alle.",551134851,Abebe,,Grünerløkka,59.9296,10.7784,Entire home/apt,1057,3,1,2024-06-28,1,1,32,1,
1172244369824109404,"Urban apartment at Bislett, Oslo",64335919,Mari,,St. Hanshaugen,59.924266053806996,10.734830091077987,Entire home/apt,2000,1,0,,,1,149,0,
1172279189060718435,House right next to everything,5329338,Mariann,,Bjerke,59.94784,10.81759,Entire home/apt,1980,1,0,,,1,160,0,
1172280938707341369,"Urbant, romslig og rolig med bakgård",581448357,Åshild,,Grünerløkka,59.92564369999999,10.7627071,Entire home/apt,1078,1,0,,,1,95,0,
1172328639614528966,Deilig og nyoppusset studio,6896451,Jørgen,,Grünerløkka,59.91917444045257,10.766244226609343,Entire home/apt,940,2,2,2024-06-13,2,1,233,2,
